"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
15 Feb 2024 14:11:16.918,15 Feb 2024 14:23:30.410,733.492,"390","N/A",62.094,-105.909,566.671568,16.093,-108.973,551.631358,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"390","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
15 Feb 2024 15:49:08.414,15 Feb 2024 15:55:05.469,357.055,"391","N/A",54.309,-130.440,564.068357,31.934,-131.931,555.949059,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"391","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
16 Feb 2024 00:55:57.660,16 Feb 2024 01:06:18.742,621.082,"397","N/A",21.232,-87.519,552.785442,60.171,-90.113,566.062520,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"397","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
16 Feb 2024 02:30:29.303,16 Feb 2024 02:42:24.710,715.407,"398","N/A",16.495,-111.215,551.711519,61.362,-114.204,566.442932,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"398","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
16 Feb 2024 12:33:37.824,16 Feb 2024 12:42:29.976,532.152,"404","N/A",56.823,-82.414,564.945534,23.454,-84.637,553.365389,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"404","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
16 Feb 2024 14:08:00.378,16 Feb 2024 14:20:13.450,733.073,"405","N/A",62.090,-106.073,566.670600,16.117,-109.135,551.635957,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"405","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
16 Feb 2024 15:45:54.608,16 Feb 2024 15:51:44.625,350.017,"406","N/A",54.135,-130.616,564.006581,32.201,-132.078,556.038493,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"406","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
17 Feb 2024 00:52:39.372,17 Feb 2024 01:03:02.924,623.552,"412","N/A",21.125,-87.676,552.758740,60.220,-90.281,566.078114,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"412","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
17 Feb 2024 02:27:13.299,17 Feb 2024 02:39:07.689,714.390,"413","N/A",16.532,-111.382,551.718975,61.336,-114.366,566.434448,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"413","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
17 Feb 2024 12:30:19.651,17 Feb 2024 12:39:15.766,536.115,"419","N/A",56.922,-82.572,564.979440,23.305,-84.811,553.324896,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"419","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
17 Feb 2024 14:04:43.844,17 Feb 2024 14:16:56.476,732.632,"420","N/A",62.087,-106.238,566.669495,16.141,-109.298,551.640740,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"420","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
17 Feb 2024 15:42:40.890,17 Feb 2024 15:48:23.683,342.793,"421","N/A",53.956,-130.792,563.942702,32.474,-132.224,556.130383,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"421","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
18 Feb 2024 00:49:21.099,18 Feb 2024 00:59:47.093,625.994,"427","N/A",21.019,-87.833,552.732375,60.267,-90.448,566.093426,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"427","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
18 Feb 2024 02:23:57.314,18 Feb 2024 02:35:50.659,713.345,"428","N/A",16.570,-111.549,551.726700,61.308,-114.528,566.425792,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"428","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
18 Feb 2024 12:27:01.504,18 Feb 2024 12:36:01.515,540.011,"434","N/A",57.019,-82.730,565.012728,23.157,-84.985,553.285293,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"434","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
18 Feb 2024 14:01:27.318,18 Feb 2024 14:13:39.490,732.172,"435","N/A",62.083,-106.402,566.668250,16.166,-109.460,551.645670,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"435","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
18 Feb 2024 15:39:27.265,18 Feb 2024 15:45:02.638,335.373,"436","N/A",53.770,-130.969,563.876632,32.754,-132.370,556.224879,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"436","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
19 Feb 2024 00:46:02.851,19 Feb 2024 00:56:31.249,628.398,"442","N/A",20.915,-87.990,552.706507,60.314,-90.615,566.108468,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"442","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
19 Feb 2024 02:20:41.341,19 Feb 2024 02:32:33.620,712.279,"443","N/A",16.609,-111.716,551.734597,61.280,-114.691,566.416960,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"443","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
19 Feb 2024 12:23:43.383,19 Feb 2024 12:32:47.233,543.849,"449","N/A",57.115,-82.888,565.045387,23.012,-85.159,553.246400,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"449","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
19 Feb 2024 13:58:10.799,19 Feb 2024 14:10:22.487,731.689,"450","N/A",62.078,-106.567,566.666870,16.192,-109.623,551.650822,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"450","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
19 Feb 2024 15:36:13.742,19 Feb 2024 15:41:41.483,327.741,"451","N/A",53.579,-131.146,563.808130,33.040,-132.515,556.322142,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"451","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Feb 2024 00:42:44.623,20 Feb 2024 00:53:15.392,630.770,"457","N/A",20.812,-88.148,552.681059,60.360,-90.783,566.123247,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"457","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Feb 2024 02:17:25.385,20 Feb 2024 02:29:16.573,711.188,"458","N/A",16.649,-111.882,551.742716,61.252,-114.853,566.407951,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"458","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Feb 2024 12:20:25.289,20 Feb 2024 12:29:32.916,547.627,"464","N/A",57.209,-83.046,565.077447,22.869,-85.333,553.208276,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"464","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Feb 2024 13:54:54.286,20 Feb 2024 14:07:05.470,731.184,"465","N/A",62.074,-106.731,566.665353,16.219,-109.785,551.656161,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"465","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Feb 2024 15:33:00.328,20 Feb 2024 15:38:20.211,319.883,"466","N/A",53.380,-131.323,563.737057,33.334,-132.660,556.422355,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"466","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
20 Jan 2024 20:04:47.783,20 Jan 2024 20:16:51.264,723.481,"3","N/A",61.581,-96.902,566.511785,16.207,-99.925,551.653894,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"3","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
20 Jan 2024 21:41:04.818,20 Jan 2024 21:51:02.078,597.260,"4","N/A",59.699,-121.039,565.909106,22.255,-123.535,553.046755,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"4","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
21 Jan 2024 06:51:35.865,21 Jan 2024 06:58:29.402,413.537,"10","N/A",29.756,-79.046,555.236271,55.673,-80.773,564.547967,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"10","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
21 Jan 2024 08:23:42.901,21 Jan 2024 08:35:59.215,736.314,"11","N/A",15.924,-102.138,551.598087,62.102,-105.214,566.674157,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"11","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
21 Jan 2024 10:01:55.407,21 Jan 2024 10:10:04.059,488.652,"12","N/A",25.088,-126.757,553.819958,55.728,-128.799,564.566897,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"12","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
21 Jan 2024 20:01:30.847,21 Jan 2024 20:13:35.104,724.257,"18","N/A",61.603,-97.065,566.518554,16.180,-100.091,551.648521,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"18","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
21 Jan 2024 21:37:49.144,21 Jan 2024 21:47:43.569,594.425,"19","N/A",59.642,-121.207,565.890422,22.376,-123.691,553.078226,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"19","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
22 Jan 2024 06:48:15.769,22 Jan 2024 06:55:14.936,419.167,"25","N/A",29.535,-79.195,555.165844,55.806,-80.946,564.594205,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"25","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
22 Jan 2024 08:20:26.085,22 Jan 2024 08:32:42.605,736.520,"26","N/A",15.910,-102.301,551.595303,62.101,-105.378,566.673764,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"26","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
22 Jan 2024 09:58:41.652,22 Jan 2024 10:06:45.529,483.877,"27","N/A",25.266,-126.933,553.870932,55.606,-128.955,564.524614,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"27","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
22 Jan 2024 19:58:13.916,22 Jan 2024 20:10:18.925,725.009,"33","N/A",61.624,-97.228,566.525237,16.154,-100.257,551.643393,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"33","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
22 Jan 2024 21:34:33.481,22 Jan 2024 21:44:25.038,591.557,"34","N/A",59.584,-121.376,565.871498,22.498,-123.847,553.110215,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"34","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 06:44:55.731,23 Jan 2024 06:52:00.420,424.689,"40","N/A",29.319,-79.345,555.096913,55.936,-81.119,564.639275,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"40","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 08:17:09.284,23 Jan 2024 08:29:25.987,736.704,"41","N/A",15.897,-102.465,551.592706,62.099,-105.542,566.673236,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"41","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 09:55:27.945,23 Jan 2024 10:03:26.960,479.015,"42","N/A",25.448,-127.110,553.923057,55.483,-129.111,564.481422,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"42","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 18:23:53.370,23 Jan 2024 18:24:57.831,64.461,"47","N/A",43.929,-74.564,560.250767,39.888,-74.833,558.753938,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"47","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 19:54:56.993,23 Jan 2024 20:07:02.734,725.741,"48","N/A",61.645,-97.391,566.531747,16.129,-100.423,551.638414,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"48","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
23 Jan 2024 21:31:17.835,23 Jan 2024 21:41:06.482,588.647,"49","N/A",59.525,-121.544,565.852185,22.622,-124.003,553.142733,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"49","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 06:41:35.749,24 Jan 2024 06:48:45.851,430.102,"55","N/A",29.106,-79.495,555.029423,56.062,-81.292,564.683129,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"55","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 08:13:52.496,24 Jan 2024 08:26:09.363,736.867,"56","N/A",15.884,-102.628,551.590273,62.097,-105.707,566.672572,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"56","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 09:52:14.288,24 Jan 2024 10:00:08.351,474.063,"57","N/A",25.632,-127.286,553.976348,55.356,-129.267,564.437280,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"57","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 18:20:18.587,24 Jan 2024 18:22:00.745,102.158,"62","N/A",45.069,-74.652,560.676028,38.665,-75.079,558.307173,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"62","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 19:51:40.078,24 Jan 2024 20:03:46.528,726.450,"63","N/A",61.665,-97.554,566.538098,16.105,-100.589,551.633630,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"63","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
24 Jan 2024 21:28:02.203,24 Jan 2024 21:37:47.903,585.701,"64","N/A",59.465,-121.712,565.832583,22.747,-124.159,553.175788,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"64","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 06:38:15.822,25 Jan 2024 06:45:31.241,435.419,"70","N/A",28.896,-79.645,554.963323,56.186,-81.464,564.726007,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"70","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 08:10:35.723,25 Jan 2024 08:22:52.731,737.008,"71","N/A",15.873,-102.791,551.588036,62.094,-105.871,566.671772,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"71","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 09:49:00.681,25 Jan 2024 09:56:49.700,469.019,"72","N/A",25.820,-127.463,554.030842,55.228,-129.422,564.392155,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"72","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 18:16:49.147,25 Jan 2024 18:18:58.295,129.147,"77","N/A",45.874,-74.762,560.976398,37.778,-75.302,557.985928,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"77","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 19:48:23.168,25 Jan 2024 20:00:30.306,727.138,"78","N/A",61.685,-97.717,566.544342,16.082,-100.755,551.629042,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"78","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
25 Jan 2024 21:24:46.588,25 Jan 2024 21:34:29.300,582.711,"79","N/A",59.404,-121.881,565.812585,22.873,-124.315,553.209390,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"79","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 06:34:55.948,26 Jan 2024 06:42:16.587,440.639,"85","N/A",28.689,-79.796,554.898566,56.307,-81.637,564.767858,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"85","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 08:07:18.962,26 Jan 2024 08:19:36.092,737.130,"86","N/A",15.862,-102.955,551.585938,62.091,-106.035,566.670837,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"86","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 09:45:47.121,26 Jan 2024 09:53:31.006,463.885,"87","N/A",26.010,-127.640,554.086489,55.096,-129.578,564.346010,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"87","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 18:13:22.142,26 Jan 2024 18:15:53.401,151.259,"92","N/A",46.526,-74.883,561.219705,37.044,-75.515,557.722119,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"92","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 19:45:06.269,26 Jan 2024 19:57:14.070,727.801,"93","N/A",61.705,-97.880,566.550377,16.059,-100.921,551.624647,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"93","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
26 Jan 2024 21:21:30.990,26 Jan 2024 21:31:10.672,579.682,"94","N/A",59.342,-122.049,565.792236,23.002,-124.471,553.243548,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"94","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 06:31:36.129,27 Jan 2024 06:39:01.895,445.766,"100","N/A",28.487,-79.947,554.835192,56.425,-81.809,564.808824,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"100","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 08:04:02.214,27 Jan 2024 08:16:19.451,737.237,"101","N/A",15.852,-103.119,551.583998,62.088,-106.199,566.669850,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"101","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 09:42:33.619,27 Jan 2024 09:50:12.267,458.648,"102","N/A",26.205,-127.817,554.143494,54.962,-129.733,564.298795,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"102","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 18:09:56.614,27 Jan 2024 18:12:47.021,170.407,"107","N/A",47.085,-75.010,561.428262,36.403,-75.722,557.493393,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"107","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 19:41:49.377,27 Jan 2024 19:53:57.822,728.446,"108","N/A",61.723,-98.043,566.556272,16.038,-101.086,551.620390,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"108","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
27 Jan 2024 21:18:15.408,27 Jan 2024 21:27:52.015,576.607,"109","N/A",59.279,-122.217,565.771514,23.132,-124.626,553.278332,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"109","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
28 Jan 2024 06:28:16.351,28 Jan 2024 06:35:47.153,450.802,"115","N/A",28.286,-80.097,554.772906,56.541,-81.981,564.848639,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"115","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
28 Jan 2024 08:00:45.485,28 Jan 2024 08:13:02.794,737.308,"116","N/A",15.843,-103.282,551.582308,62.084,-106.362,566.668558,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"116","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
28 Jan 2024 09:39:20.177,28 Jan 2024 09:46:53.486,453.309,"117","N/A",26.403,-127.994,554.201927,54.825,-129.888,564.250588,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"117","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
28 Jan 2024 18:06:32.103,28 Jan 2024 18:09:39.614,187.512,"122","N/A",47.581,-75.141,561.612865,35.827,-75.925,557.289039,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"122","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
